,count,hate_speech,offensive_language,neither,class,tweet
12069,3,0,3,0,1,Im wit yo bitch smokin. Let her keep the mid Imma roll this potent
12070,3,0,3,0,1,Ima be home tomorrow so line up a bitch for me
12071,3,0,3,0,1,Ima have to fuck with my nigga Omar about those weed brownies
12072,3,0,3,0,1,"Ima hypocrite. I'll say ""I dont fuck with hoes"" then 2 days later let a hoe play with my dick in the McDonald's drive thru. Love their fries"
12073,3,0,3,0,1,Ima kill cay &#128514;&#128557; ugh she stay on my last nerve but I love that's funccy bitch
12074,3,0,3,0,1,Ima knock that pussy out like fight !&#128074;&#128527;&#128064; http://t.co/XvWl4RGD7u
12075,3,0,3,0,1,Ima knock the pussy out like fight night. &#128074;&#128074;
12076,6,0,6,0,1,Ima pull up eat on that pussy and dip &#128525;
12077,3,0,3,0,1,Ima pull up eat on that pussy and dip...
12078,3,0,3,0,1,Ima pull up eat on that pussy n dip
12079,3,0,3,0,1,Ima shmurda dance in that pussy hoe !!
12080,6,0,5,1,1,Ima side bitch from time to time and I stay in my place
12081,3,0,3,0,1,Ima spread that pussy out like a acre
12082,4,0,3,1,1,Ima start friend zoning these hoes &#128514;&#128514;&#128514;
12083,3,0,3,0,1,Ima tear that pussy UUUUP
12084,6,0,0,6,2,Ima trash @ForeverMEM85 in fantasy
12085,6,0,5,1,1,Imma get home around 0300 problem is it's a coon leaving the bar that drank 7 shots of crown royal think he still can drive
12086,3,1,2,0,1,Imma knock the pussy out like fight night
12087,3,0,3,0,1,Imma limit my association with these grade f bitches next year on my life just gone be me and a few ppl don't got time for the BS frfr
12088,3,0,3,0,1,Imma treat you how you act ... If you act like a bitch you'll get treated like a bitch
12089,3,0,2,1,1,In 2014 I'm resolved to perfect my bitch face.
12090,3,0,2,1,1,"In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/nMua12yr2W http://t.co/qi1YqNmemw"
12091,3,0,3,0,1,"In a movie, everybody ain't the star... Need Co stars and extras... &#171;@ChanteGooden I hate hoes that take pride in being the other chick&#187;"
12092,3,0,3,0,1,"In case you forgot hoe I been up since 4:18 on the dot made 100,000 dollars at work and still haven't slept."
12093,3,0,3,0,1,"In class still drunk from last night and this broad is doing a presentation on Chipotle, bitch can I live #tease #feedme"
12094,3,0,3,0,1,In class tearing up like a bitch
12095,3,0,3,0,1,In da club makin movies. I feel like tyler perry. Fuckin niggas bitches.dey like why did.i gt married.
12096,3,1,2,0,1,In elementary school I tied a girl to the tetherball pole with the tetherball cause she was bein a bitch.
12097,3,0,3,0,1,In life you must ask yourself...are you a chosen one or a basic bitch? #letsbereal
12098,3,0,3,0,1,In my 25 years I've supported more niggas and bitches and they kids and well.. my gratitude has died.
12099,3,1,2,0,1,"In my opinion LHHA is a spot on description of how some of Atlanta is. Dumb hoes and niggas, ratchet broads, and stupid arguments."
12100,6,2,4,0,1,In my opinion every bitch gay.
12101,3,0,3,0,1,In order to be a real nicca you gots to be REAL nicca!
12102,3,0,3,0,1,"In other news, my eyelid is STILL spasming. Putting on mascara today was a bitch. #wtf"
12103,3,0,3,0,1,In other words call you a bitch.
12104,6,2,4,0,1,In reality lame niggas and corny niggas get bitches bc it's sooo many of dem niggas nbs lol
12105,3,0,2,1,1,In redneck land ;) #Tennessee
12107,3,0,3,0,1,"In the past week, both Paula Dean AND my uncle lost their jobs for saying ""nigger"". Bullllllshiiiiitttt"
12108,3,0,3,0,1,"In the words of lil Debbie ""I'm that bitch"""
12109,3,0,3,0,1,"In this update you will find lots of hardcore cock sucking, ass pounding and pussy pulsing thrills. I have to&#8230; http://t.co/LVODRmiwIh"
12110,3,0,2,1,1,In two months tho hoe
12111,3,0,2,1,1,In yo bitch dm like.. http://t.co/OuJU8LaXr1
12112,3,0,0,3,2,In-N-Out is like the sunshine and blue sky. The song of a bird. A smile at the front porch. The perfume of the ocean on wind-kissed cheeks.
12113,3,0,0,3,2,Inbed eating left over poppadom. #livinthedream
12114,3,0,3,0,1,Including ya size hoe !
12115,3,0,3,0,1,Inde jus got me all hype at work!! I knew my bitch Candace ain't die
12116,3,0,3,0,1,Indiana ain't gone give these niccas shit ... They was posed to win the last game!
12118,3,0,1,2,2,Indiana lost to Bowling Green. Big Ten continues to be trash.
12119,3,0,3,0,1,"Indirect ass little bitches, like you know my fucking number and where I live."
12120,3,0,2,1,1,Innovative ideas about an unresolved issue relating to your ho... More for Libra http://t.co/UOoN09K1Dq
12121,3,0,0,3,2,"Inspiring a huge crowd of tourists to sit and watch the ""wild meadow rats"" over here by the trash cans. Cameras are out. There is gasping."
12122,3,0,3,0,1,"Instagram have you looking at motherfuckers like ""Who the FUCK does this bitch/nigga think she/he ISSS""??"
12123,3,0,3,0,1,"Instead of calling each other hoes, girls should be supporting each other. Idk that's just me though."
12124,3,0,3,0,1,"Instead of joining sports teams, hoes be joining Twerk Teams."
12125,3,0,1,2,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/NPVP80gFh6
12126,3,0,0,3,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XEzf7Cj5qT
12127,3,0,0,3,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XiZRs7ATWL
12128,3,0,0,3,2,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/KhSV319gh9
12129,3,0,0,3,2,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/zIBNJMIILJ
12130,3,2,1,0,0,Ion care fuck that hoe &#9996;&#65039;
12131,3,0,3,0,1,Ion even wanna see this bitch . &#128530; talking bout ill make you breakfast
12132,3,1,2,0,1,Ion fight but it aint no pussy in my heart nigga ion fear nobody but god loose win or draw
12133,3,0,3,0,1,Ion give a fuck ion give a fuck ion ion ion give a fuck bitch I don't give a fuck about you or anything that you do
12134,3,0,3,0,1,Ion got no type...... Bad bitches is the only thing that I like
12135,3,0,1,2,2,Ion kno wat kinda spring clothes imma get my yung nicca dis year we ain't doin da polo dis year gotta offset em wit sumthin else
12136,3,0,3,0,1,Ion kno what im doing tonite....i jus kno its gon end wit me dick first in some pussy....
12137,3,0,3,0,1,Ion know why this bitch insists on telling me where she be going now. Idgaf about chu bitch like damn.
12138,3,0,3,0,1,Ion like doll face hoes
12139,3,0,3,0,1,Ion like the ho cause she talk to mf much with ha real butt ugly ass dumb young ass ho &#128553;&#128074;&#128522;&#128299;&#128591;&#128079;&#128530;&#9996;&#65039;
12140,3,0,3,0,1,"Ion pay for pussy, because her pussy priceless.. I go fishin in it and I ain't a Pisces"
12141,3,0,3,0,1,Ion trust no bitch!
12142,3,0,3,0,1,Ionn got no type bad bitches is the only thing that I like
12143,3,0,3,0,1,Iont care about where a n%a been where a bitch goin or the kinda shit they been thru!!
12144,3,0,3,0,1,Iont got no type NAW bad bitches is the only thing that I like
12145,3,0,3,0,1,Iont got no type bad bitches is the only thing that I like
12146,3,3,0,0,0,Iont see how some of you niggas fags!!
12147,3,0,3,0,1,Irie is a bitch for not letting me borrow his charger.
12148,3,0,3,0,1,"Irritating reading ppl bitch abt smthng, yet offer shit for evidence to even support their slant. Simply complaining is the easy part."
12149,3,0,1,2,2,Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/3FyoSi28Jm via @worldnetdaily
12150,3,0,1,2,2,Is Hillary the &#8216;dodo bird&#8217; candidate? http://t.co/YfUbgwQ4tw via @worldnetdaily
12151,3,1,2,0,1,Is Moyles a retard lol? Starting Fellani instead ae RVP? Please come back Fergie #SirAlexFerguson #ManchesterUnited #ManchesterDerby #MUFC
12152,3,0,3,0,1,Is Wayne Brady gonna have to choke a bitch?
12153,3,0,3,0,1,Is Wayne Brady gonna have to smack a bitch?
12154,3,0,0,3,2,Is Yankee in a good mood today or what
12155,3,0,3,0,1,Is anything going down tonight besides my bitch
12156,3,1,0,2,2,Is dare any colored players in hockey?
12157,3,0,1,2,2,"Is it just me or is Hicks saying ""bung beds""? @RonandFezSXM"
12158,3,0,1,2,2,Is it weird licking your own nip?
12159,3,1,2,0,1,"Is she my kind of hoe or nae ""@LissetElisa: Its ok you a hoe anyways &#128522;"""
12160,3,0,3,0,1,Is that a hawk? What the fuck kind of bird is that?
12161,3,0,3,0,1,Is that the remix fam? &#8220;@Iam_webster: These hoes aint lawyers &#128553;&#127908; lol on god thats my fav Chris Brown song&#8221;
12162,3,0,2,1,1,"Is that the remix? ""@breezyfrmdablok: these hoes ain't lawyers! &#127908;&#128553; lmao my fave Chris Brown song"""
12164,3,2,1,0,0,Is there a full moon out? #CrazyAssholes out in full force and I'm not talking about muzzies or liberals&#8252;&#65039; And I'm in the mood to oblige.
12165,3,0,0,3,2,Is there a looser #college town than #BTown ??? If yes id like to visit #IU #hoosiers
12166,3,0,3,0,1,Is there a vending machine around this bitch im starvin
12167,3,0,3,0,1,"Is there a website that delivers expensive wine, cigars and big booty hoes to my door step?"
12168,3,0,3,0,1,Is there an additional charge for the pussy to listen to my personal problems?
12169,3,0,3,0,1,Is this bitch for real? I'm heated bruh.
12170,3,0,3,0,1,Is this hoe gone dm me back
12172,3,0,3,0,1,Is this napK bitch retarded or stupid wtf would you request me didn't she read my bio it's pretty&#8230; http://t.co/ReqHlHHml4
12173,6,2,4,0,1,Is this retarded bitch really this stupid?
12174,3,0,3,0,1,"Is you ready bitch , cause my hair laid. Yours? @__baabyshaay http://t.co/n0gu5j7dqx"
12175,6,1,0,5,2,Islamic Jihadis run away to Pakistan @PureMonotheist @BemetOr8 #UniteBlue
12176,3,0,3,0,1,Isley brothers got me alot of pussy boy. Take notes
12177,3,0,0,3,2,It ain't April Fool's yet.. &#171;@IGiveEmNathan Jay Z trash&#187;
12179,3,0,3,0,1,It ain't nothin to cut a bitch off
12180,3,0,3,0,1,It ain't nothin to cut that bitch off
12181,6,0,5,1,1,"It ain't nothing like chasing money cause you have a purpose, but chasing these hoes for what? 
*Vice Versa*"
12182,3,0,3,0,1,It ain't nothing to cut that bitch off
12183,3,0,3,0,1,It ain't nunn to cut that bitch off&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;
12184,3,0,3,0,1,It aint nothing to cut that bitch off- K camp
12185,3,0,3,0,1,It aint nuffin to cut that bitch off!!!!
12186,3,0,3,0,1,It aint nun to cut dat bitch off &#128135;&#128299;&#9996;&#65039;
12187,3,1,2,0,1,It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;
12188,3,0,3,0,1,It all started in '95 bitch&#128118;
12189,3,0,2,1,1,"It already Soaked, Sinked, &amp; Melted so dropped that's shit bitch IDGAF linc up or get caught &#128175;"
12190,3,1,2,0,1,It be 30 below zero and hoes still go out like its 90 degrees plus tax
12191,3,0,1,2,2,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt
12192,3,0,2,1,1,It be sounding like the bitch that the cops talk to on their radio is the same sounding bitch every single time. It aint never a dude voice
12193,3,0,3,0,1,It bothers me when a ugly girl has a bad bitch attitude.
12194,3,0,2,1,1,"It doesn't just affect kids. It affects the faculty, the staff, that work at these schools that are queer."
12195,3,0,0,3,2,"It feels awkward to have the @Yankees playing against the @Reds. I mean, we all know who I'm rooting for, but it's awkward."
12196,3,0,3,0,1,It gets me mad when a Mexicans go against Mexico like wtf support your team bitch
12197,3,2,0,1,0,"It happens AGAIN!! Black pack beats ""whitey."" This should make national news. http://t.co/izKoA2Xb"
12198,3,0,3,0,1,It is fucking retarded how I can't say a single thing in this house without some blowback.
12199,3,0,3,0,1,"It is impossible for females to be players, pimps, etc... They're called hoes"
12200,3,0,2,1,1,It makes me sad knowing this queers won't be down the street anymore. @TheOneMiss_Luu @OliviaLuu3 #SadTweet
12201,3,0,3,0,1,It might be infected &#8220;@CutieNamedKitty: Niggas would really turn that pussy down ? Buggin&#8221;
12202,3,0,3,0,1,It only be y'all worthless bitches that be like that though
12203,3,0,2,1,1,It opened up with some clouds parting and with SILK-----&gt;Can we get a room on the southside of the ghetto!
12204,3,0,3,0,1,It pissrs me tf off when I call you back a half a second later nd you dont answer. You a bitch ass nigga for that
12205,3,0,2,1,1,It prolli seem like I flirt but iont want none of y'all hoes &#128514;
12206,3,1,2,0,1,It really ain't nothin to cut that bitch off
12207,3,2,1,0,0,It really is too bad that #California had faggot marriage forced upon her after her citizens declared it illegal.
12208,3,0,3,0,1,It sad how bitches wake up being messy like bitch find you another career cause this ain't working out for u &#128553;&#128175;&#128584;&#128513;
12209,6,0,5,1,1,It seem like Cory talked to 75% of all indianapolis hoes &#128514;&#128514;&#128514; nbs
12210,3,0,3,0,1,It stink in this bitch it must be them pussy ass niggas talkin shit
12211,3,2,1,0,0,It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me
12212,3,0,3,0,1,It the principle of the matter bitch! &#128581;
12213,3,0,3,0,1,It was my sophomore year that I learned these hoes weren't loyal
12214,3,2,1,0,0,"It was nice of you to unfollow me, fag"
12215,3,1,0,2,2,It would be pretty cool if I got to see @boybandproject 1 more time before I go back to hillbilly town! @TheZacMann @levimitchell...&#128531;
12216,6,1,5,0,1,"It wus yo fat ass that filled out the application to work there, not me bitch....."
12217,3,0,3,0,1,"It's #CampaignSeason, bitch. @MikeofDoom https://t.co/muxtC1fHmH"
12218,3,0,3,0,1,It's 2014 and y'all niggas still fuckin with these hoes. Go get you a wife bruh #wifingsquad2014
12219,3,1,2,0,1,It's 90 degrees and this bitch has a stuffed animal wrapped around her neck #onlyattheducksgame
12220,3,0,3,0,1,It's Friday bitch!! http://t.co/9Taj2OUsCc
12221,3,0,0,3,2,It's Karaoke night baby! Hi ho! Hi ho! It's off to sing I go! With a voice that sounds like sandpaper hi ho! Hi ho!
12222,3,0,3,0,1,"It's Mrs. G, bitches. That's Mrs. GROHL if I don't know you. #wineprobz"
12223,3,0,3,0,1,"It's October babe, you don't have to be a hoe anymore."
12224,6,0,5,1,1,It's Some hoes out here tonite &amp; I got Shawty wit me
12225,3,0,2,1,1,"It's a Bob Schieffer holiday now, he's proud and smitten that he's the ""good white guy,"" hicks be damned! Everything is 1965. Everything."
12226,3,0,0,3,2,"It's a bird? It's a plane? No, it's Peter ""Walkin on Air"" Byers @pistol_pete96 http://t.co/WHECP5kDci"
12227,3,0,3,0,1,It's a lil bitch at the bus stop with Adidas flip-flops &amp; socks on. I know dem mfs soggy as fuck.
12228,3,2,1,0,0,It's a lot of Uncle Tom ass niggas out here.
12229,3,1,2,0,1,It's a lot of fat bitches at this party I'm we at right now my outfit way too much fire to be at a function like this
12230,3,0,0,3,2,It's a matter of pure weight ratios... A five ounce bird can not carry a one pound coconut!
12231,3,0,0,3,2,"It's a plane, it's a bird, nah it's just me doing laps around the dam. Lol"
12232,6,0,5,1,1,It's a recession on everything RT @cindielu Chasing pussy is never attractive!
12233,3,0,3,0,1,It's a sad sad day when a bitch loses her sponsor
12234,3,1,2,0,1,It's a small world and hoes make it smaller
12235,3,0,0,3,2,"It's almost Christmas, Charlie Brown..."
12236,3,0,3,0,1,It's basic bitches unite around these parts &#128514;
12237,3,0,3,0,1,It's beanie weather bitches &#127744; http://t.co/uy012Hkz9Q
12238,3,0,3,0,1,It's been a minute since we chilled like we use to. I hope that pussy still feels like it use to.
12239,3,0,3,0,1,It's boner Sunday bitch
12240,3,0,3,0,1,It's bout that time were I feel like beening a hard working woman .....and a stripper hoe by night don't judge me &#128175;&#9996;&#65039;&#128514;
12241,3,0,3,0,1,It's definitely a bitch everything in life is ruled by money. Such a moral heartbreak.
12242,3,0,3,0,1,It's either your getting pussy Or are one what will it be?
12243,6,0,6,0,1,It's fact that a male brain cannot always hear the high pitched voice of a women.. So bitch don't get mad..I really didn't hear you!!
12244,3,0,3,0,1,"It's funny how females don't want to be called a ""bitch"" but if you put the word bad in front of it then they're happy af"
12245,3,0,3,0,1,It's funny how girls are crying over their nudes being on IG like bitch why you sending nudes to begin with?
12246,3,0,3,0,1,"It's funny how these swaggot white boys wanna act like they're Ballin till it comes time to tip.
Sad ass crackers."
12247,3,1,2,0,1,It's funny when u get a black female mad they start acting ghetto then a bitch
12248,3,0,3,0,1,It's going down it's going down it's going down lil bitch.
12249,3,0,0,3,2,It's gonna be a long season for the Yankees if this simulation is right #BlueJays #Rays #Yankees #Orioles&#8230; http://t.co/Zc3k9NDB1T
12250,3,0,3,0,1,It's hard being a real nigga when these niggas got bitch tendencies
12251,3,0,3,0,1,It's hard getting a bitch from the hood to suck your dick on camera.She swear EVERYBODY knows her....And she hates the light.
12252,3,1,2,0,1,It's hilarious seeing chicks cry and whine through song lyrics on here because they got with a little scene fag instead of a real man &#128514;&#128514;&#128514;
12253,3,0,3,0,1,It's hot and my allergies are killing &#128553; I feel like a little bitch &#128514;
12254,3,0,3,0,1,It's iguanas out this bitch n er thing
12255,3,0,0,3,2,"It's just not the same, #LittleDebbie #Cloud #Cake are not #Twinkies! http://t.co/OOILML6M"
12256,3,0,3,0,1,"It's kind of funny when people tell me they haven't seen me in years, and where have I been. Like at home bitch"
12257,3,0,3,0,1,"It's lame that you can buy clothes that look like real military clothing.
If you wear it I will make fun of you.
You're a 4 star bitch."
12258,3,2,1,0,0,It's levels to my bitch you can't fuck her nigga cause she like red bottom you can't afford her nigga she got Benz you riding honda accord
12259,3,1,2,0,1,It's like zero bitches in nap that's gon stick by yo side if you fall off &#128175;
12260,3,0,3,0,1,It's moe's monday ten ten ten twenties on yo titties bitch
12261,3,0,3,0,1,It's money over bitches even though I love ladies
12262,3,0,3,0,1,It's my main bitches 21st ayyyeeee @nikkiconner13 happy birthday babbbyyy!!
12263,3,0,3,0,1,It's my mans @weaselfbaby birthday!!! All the big booty bitches show him some love &#128514;&#8230; http://t.co/xddlyR1APq
12264,3,0,2,1,1,It's no wonder my titanium ankle is killing me. Woo retarded 'winter' weather! #texas #weather http://t.co/rrKxBwG1u4
12265,3,0,3,0,1,"It's not ""pears"" bitch, it's PEAR."
12266,3,0,2,1,1,"It's not ""unique"" it's ghetto as hell."
12267,3,0,3,0,1,It's not a sin to have a interchangeable bezel but when that bitch don't screw back on ... #ThatsAProblem
12268,3,1,2,0,1,"It's not often you see the words ""disingenuous,"" ""egregious,"" and ""cunt filth"" all in one sentence and properly used. #points"
12269,3,0,3,0,1,"It's official. I leave America January 3rd. See ya bitches in February. 

Have fun with winter for me."
12270,3,1,2,0,1,It's ok to tell a nigga he trash and a feature will never happen fam.
12271,6,1,5,0,1,"It's one thing to be a hoe, but a ratchet hoe? Bitch please, take a seat --&gt; _/"
12272,3,0,2,1,1,It's only 9:12 AM here but I'm about to pour up some pineapple ciroc &amp; blast this Future mixtape at maximum levels because bitch Im in Vegas
12273,3,0,3,0,1,It's only a few real bitches I know.
12274,3,0,3,0,1,It's out b day bitches!!!&#128540;&#128540; @koleworld4 http://t.co/IuKRTw2icw
12275,3,0,2,1,1,It's pretty much been confirmed that I have the BEST bitch face on the planet.
12276,3,0,3,0,1,"It's really a bitch when you're trying to make a difference to someone else, and they intentionally make a point to make you feel like shit."
12277,3,0,3,0,1,"It's scheduled up already, tho #bitches&gt; #BryanCranston&gt; One tweet and he's got #JoePesci out there making fun of #stolenbases&gt; #BASEBALL"
12278,3,0,0,3,2,It's scientifically proven that no one can not cry at least once while watching Charlie St. Cloud.
12279,3,0,2,1,1,"It's so scary hoe Annabella does everything I do , she acts just like me &#128514;"
12280,3,2,1,0,0,It's so shady when you bitches talk to guys w/ girlfriends that's so disrespectful to do to another girl
12281,3,0,3,0,1,It's still Spring bitch
12282,3,0,3,0,1,It's still going ... I'm gonna start singing cause this nigga got the hoes http://t.co/tBSD5jBjzx
12283,3,1,0,2,2,It's stuff like this that makes black people look retarded. It's not expressing yourself its stupidity http://t.co/MxbGfPvICF
12284,3,0,3,0,1,"It's summer bitches 
&#128139;&#127802;&#127774;&#128132;&#128142; http://t.co/JxqonTfiUq"
12285,6,0,6,0,1,It's summer bitches.
12286,3,0,3,0,1,It's the 21st century ladies SPOIL YOUR MAN. don't be a snotty stuck up bitch.
12287,3,1,0,2,2,It's the most hillbilly thought ever. A thing is a way ONE TIME or to ONE AUDIENCE and therefore it must be that way always.
12288,3,2,1,0,0,It's this dyke chick cut hair in the barbershop look just like Future
12289,3,0,3,0,1,It's this hoe pics I'm looking at she got her ass out in 20pics then got 5 with her son....these hoes crazy
12290,3,1,2,0,1,It's throw it in her throat thursdays so make a ghetto gaggler out of her
12291,3,2,0,1,0,"It's time to mock ""Halftime in America."" How 'bout ""Wake up America,"" we have radical leftists running the country. http://t.co/9Eyi0K8w"
12292,3,0,3,0,1,"It's to many hoes 
Tryna act like the
Wifey type."
12293,3,0,3,0,1,It's too early to talk about eating pussy. Who ate ass this week?
12294,3,2,1,0,0,It's unbelievable to me that there are Americans who refused to kill the okies. That means all Americans weak willed trash.
12295,3,1,0,2,2,"It's weird but I miss Robertson Screwdrivers :( --&gt; From &#8216;toque&#8217; to &#8216;mickey,&#8217; ten Canadianisms :: http://t.co/LUFaCmlo20 via @nationalpost"
12296,3,0,3,0,1,"It's wifey over bitches, but money's over her, cuz money's under nothing, my life is such a blur, it's not the way it has to go..."
12297,3,0,3,0,1,It's winter up this bitch http://t.co/kYYckry6Qk
12298,3,1,0,2,2,"Its #ArabSpring Training, Charlie Brown! #rejectedpeanutsspecials"
12299,3,0,3,0,1,"Its Brittany, bitch"
12300,3,0,2,1,1,Its a bitch living in a country where you have two choices for President and fifty choices for Miss America .....
12301,3,0,3,0,1,Its a million bad bitches in this world and you stucc on stupid
12302,6,0,6,0,1,"Its a problem, bitch ya better follow me.... I give ya this dick you then won the lottery....."
12303,3,0,3,0,1,Its bros ova hoes but wifey comes before ya bros
12304,3,0,3,0,1,Its cool its str8 i know y'all got the WRONG bitch i understand !
12305,6,0,6,0,1,Its crazy hoe we all ken folks im talking all my friends is my family
12306,3,0,3,0,1,Its feeling like wintertime bitches
12307,3,0,3,0,1,"Its funny how bitches nag me, they jus mad they cant have me"
12308,3,0,3,0,1,Its funny how these hoes will be texting yo phone all day and then 3 days later have a boyfriend &#128514;
12309,3,0,3,0,1,Its gorg out! RT @@anggxo: This bitch thinks its june or something @BriiiXO http://t.co/mFVCmym
12310,3,0,3,0,1,Its hotter than a fast bitch thighs rubbing together while she running a marathon
12311,3,0,3,0,1,"Its like u want me to be the sideline hoe and dat shid ain't nvr finna happin while I'm well and living fuck dat I rather say fuck
It and u"
12312,3,0,3,0,1,Its not always good to have haters... sometimes you're just a stupid bitch (._. )
12313,3,0,3,0,1,Its nt that i hate that bitch i just hate the shot he do
12314,3,0,3,0,1,Its obvious the bitch is still immature and havent let go of the past yet. Just face it. You fucked up a good thing
12315,3,0,3,0,1,Its okay to smash one of your homeboys bitches or his girl just as long as you tell him about it afterwards
12316,3,0,3,0,1,"Its so many bitches n their friends don't like me ,,, all because of one nigga. A nigga that ""I"" will &amp;&amp; still have ,.. &#128553;&#128525;&#128536;&#128155;&#128153;&#128143;"
12317,3,0,0,3,2,Its suppose to be yellow but we dont do yellow &#127821;&#128520;&#128127;&#128127;&#128520;&#128127;&#128127;&#128127; http://t.co/y1hLiBjQmn
12318,3,0,2,1,1,Its the NATURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL
12319,3,1,2,0,1,"Its too early for all this bullshit, fuck all yall hoes lmfao"
12320,3,0,3,0,1,"Its true though lol RT @jwill252: &#8220;@No85er_inMe: If your girl think about you, &amp; you don't make her pussy jump you ain't shit brah&#8221;lls"
12321,3,0,2,1,1,Its uno shawty id drop my imaginary hoes 4
12322,3,0,3,0,1,Its wayyyyy more going on now than 2 have u pushing yo trash ass music right now
12323,3,0,2,1,1,Its what we call #Bitchassness RT @MoeDeloach: If a nicca tell a female another man got mad girls throwin salt that man gay straight up
12324,3,0,3,0,1,Its ya boi popsley da 83ar aka the real meek mills I was on this earth first pussy http://t.co/N8v2johm
12325,3,0,3,0,1,"Iv decided to grow my hair, i aint braiding it tho.......straight curls out dis bitch !"
12326,3,1,2,0,1,Ive got the best friends a functioning retard could have.
12327,3,0,2,1,1,Ive never seen this part of pussy town before... lolololol the end of this song thoo....
12329,3,0,3,0,1,JJ Watt was on his grown man shit all night.. Now let's get it #Yankees
12330,3,0,3,0,1,Jada Fire has never dropped me for talking to imaginary hoes
12331,3,2,1,0,0,Jai may make an appearance at the party... love that fag
12332,3,0,3,0,1,"Jai's hate for Jay is completely irrational hahaha I still love Jai though so if he needs someone called a faggot, I'll call someone a fag."
12333,3,0,3,0,1,Jaime dont make me look like a bitch lmao
12334,3,0,3,0,1,Jake gettin all da bitches rn
12335,3,0,0,3,2,"Jamaica populated with island hillbillies. Even linguistics are kind of the same, if you sub the accent. Olde English derivatives."
12336,3,0,3,0,1,"Jameis Winston got benched for standing on a table and saying ""Fuck her right in her pussy"".

The irony is so deep you can use a shovel."
12337,3,0,3,0,1,Jameis tweet RT @MrCOOK_ Fuck her right in the pussy
12338,3,0,3,0,1,James is the biggest bitch in basketball i swear.. fuckin cramps seriously
12339,3,0,3,0,1,"Jammin these sad songs, smoking squares thinking bout bitches..."
12340,3,0,3,0,1,Japanese babe Maria Ozawa gets her Asian pussy fucked&#160;hard http://t.co/ULDgV82QcN
12341,3,0,3,0,1,Japanese mature cat with spots has her old pussy split wide and filled with hard&#160;cocks http://t.co/49snPMqnMW
12342,3,0,3,0,1,Japanese teen has her trimmed pussy toyed by a green&#160;vibrator http://t.co/jC8AZqu6nr
12343,3,2,1,0,0,"Jason admitted you're a stuck up bitch lol, which you are. Think you're so much better than everycunt, naaaaa"
12345,3,0,3,0,1,Jax a hoe!
12346,3,0,0,3,2,Jay Z - Takeover &amp; U Don't Know LIVE @ Home &amp; Home Concert Yankee Stadium: http://t.co/4EuK80uLiS via @YouTube
12347,6,0,6,0,1,Jay-Z got 1 of the baddest EVA that proves men don't really need to look good to pull these hoes want security
12348,3,0,3,0,1,Jazz jumbo dick corporations. Making bitches tap out since 1999
12349,3,0,3,0,1,Jealous ass bitch tryna turn me to a lick but you won't live to see that shit
12350,3,0,3,0,1,Jealous bitches smh
12351,3,0,3,0,1,Jealous niggas usually send the hate threw the bitches
12352,3,0,3,0,1,Jealousy is such a bitch.
12353,3,0,3,0,1,Jealousy will make a bitch do ANYTHING. Thirst will make a nigga do ANYTHING.
12354,3,0,3,0,1,Jean skirt ass hoe
12355,3,0,3,0,1,"Jenna came for one pair of shoes. Took two pair &amp; four shirts. ""In case."" Her retarded ass is going to work. Lol"
12356,4,0,4,0,1,Jenna played the Weeknd &amp; Mac just looked at us like theeeese bitches..
12357,3,0,3,0,1,Jenna stays pimpin these hoes
12358,3,2,0,1,0,"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt"
12359,3,0,3,0,1,"Jessie Andrews has the best ""girl on girl"" scenes in porn. LOVE the way she makes bitches cum."
12360,3,1,2,0,1,Jet lag a bitch
12361,3,0,0,3,2,Jeter almost broke Yankee stadium
12362,3,0,1,2,2,Jets trash
12363,3,0,2,1,1,Jhene Aiko ain't shit but a spiteful side hoe she ain't even fine
12364,3,1,0,2,2,Jihadi John beheader of journalist Foley and Sotloff Was 'Arab Charity Collector' http://t.co/RL7F2qV56F via @BreitbartNews
12365,6,2,1,3,2,Jihadi John has struck again. Prayers with the victims' families. What is the #bounty on His head? Time 4 him 2 meet allah
12367,3,0,0,3,2,"Jihadi pop music debates: &#8220;yo, bro, did you hear the latest Abu Yasser hit?&#8221;, &#8220;No bro, I&#8217;m totally an Abu Hajar fan&#8221; #UnderGroundCulture"
